@RELATION CATEGORY
@ATTRIBUTE class   {NNHEAD,QUOTED,SIG,#BLANK#,TABLE,GRAPHIC,HEADL,ADDRESS,ITEM,PTEXT}
@ATTRIBUTE blockLen   NUMERIC
@ATTRIBUTE nnheadlikelihood   NUMERIC
@ATTRIBUTE quotedlikelihood   NUMERIC
@ATTRIBUTE signatureImportant   {1,0}
@ATTRIBUTE signaturelikelihood   NUMERIC
@ATTRIBUTE graphiclikelihood   NUMERIC
@ATTRIBUTE tablelikelihood   NUMERIC
@ATTRIBUTE addresslikelihood   NUMERIC
@ATTRIBUTE itemlikelihood   NUMERIC
@ATTRIBUTE headerEndinPeriod   {1,0}
@ATTRIBUTE headerCapitalized   NUMERIC
@ATTRIBUTE headerIndented   NUMERIC
@ATTRIBUTE wordsperline   NUMERIC
@ATTRIBUTE blankperline   NUMERIC
@DATA
PTEXT,8,0,0.0,0,0.0,1.125,13.5,0.25,1,0,0.26,1.0,12.5,11.5
PTEXT,8,0,0.0,0,0.0,1.125,13.5,0.25,1,0,0.26,1.0,12.5,11.5
PTEXT,8,0,0.0,0,0.0,1.125,13.5,0.25,1,0,0.26,1.0,12.5,11.5
PTEXT,8,0,0.0,0,0.0,1.125,13.5,0.25,1,0,0.26,1.0,12.5,11.5
PTEXT,8,0,0.0,0,0.0,1.125,13.5,0.25,1,0,0.26,1.0,12.5,11.5
PTEXT,8,0,0.0,0,0.0,1.125,13.5,0.25,1,0,0.26,1.0,12.5,11.5
HEADL,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,3.0,2.0
PTEXT,4,0,0.0,0,0.0,0.25,9.6875,0.0,1,0,0.244897959184,1.0,12.25,11.5
PTEXT,4,0,0.0,0,0.0,0.25,9.6875,0.0,1,0,0.244897959184,1.0,12.25,11.5
PTEXT,4,0,0.0,0,0.0,0.25,9.6875,0.0,1,0,0.244897959184,1.0,12.25,11.5
PTEXT,4,0,0.0,0,0.0,0.25,9.6875,0.0,1,0,0.244897959184,1.0,12.25,11.5
PTEXT,5,0,0.0,0,0.0,0.6,18.96,0.4,1,0,0.295081967213,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.6,18.96,0.4,1,0,0.295081967213,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.6,18.96,0.4,1,0,0.295081967213,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.6,18.96,0.4,1,0,0.295081967213,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.6,18.96,0.4,1,0,0.295081967213,1.0,12.2,11.4
PTEXT,2,0,0.0,0,0.0,0.5,0.0,0.0,1,0,0.233333333333,1.0,15.0,14.0
PTEXT,2,0,0.0,0,0.0,0.5,0.0,0.0,1,0,0.233333333333,1.0,15.0,14.0
PTEXT,5,0,0.0,0,0.0,0.4,11.76,0.2,1,0,0.459016393443,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.4,11.76,0.2,1,0,0.459016393443,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.4,11.76,0.2,1,0,0.459016393443,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.4,11.76,0.2,1,0,0.459016393443,1.0,12.2,11.4
PTEXT,5,0,0.0,0,0.0,0.4,11.76,0.2,1,0,0.459016393443,1.0,12.2,11.4
PTEXT,6,0,0.0,0,0.0,1.33333333333,3.58333333333,0.333333333333,1,0,0.306666666667,1.0,12.5,11.8333333333
PTEXT,6,0,0.0,0,0.0,1.33333333333,3.58333333333,0.333333333333,1,0,0.306666666667,1.0,12.5,11.8333333333
PTEXT,6,0,0.0,0,0.0,1.33333333333,3.58333333333,0.333333333333,1,0,0.306666666667,1.0,12.5,11.8333333333
PTEXT,6,0,0.0,0,0.0,1.33333333333,3.58333333333,0.333333333333,1,0,0.306666666667,1.0,12.5,11.8333333333
PTEXT,6,0,0.0,0,0.0,1.33333333333,3.58333333333,0.333333333333,1,0,0.306666666667,1.0,12.5,11.8333333333
PTEXT,6,0,0.0,0,0.0,1.33333333333,3.58333333333,0.333333333333,1,0,0.306666666667,1.0,12.5,11.8333333333
SIG,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,2.0,1.0
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
NNHEAD,12,5,0.0,0,0.0,1.08333333333,5.07638888889,0.0,0,0,0.852459016393,1.0,5.08333333333,4.08333333333
PTEXT,2,0,0.0,0,0.0,1.0,12.25,0.5,0,0,0.52380952381,2.5,10.5,11.0
PTEXT,2,0,0.0,0,0.0,1.0,12.25,0.5,0,0,0.52380952381,2.5,10.5,11.0
PTEXT,4,0,0.0,0,0.0,1.5,6.75,0.0,0,0,0.391304347826,1.75,11.5,11.5
PTEXT,4,0,0.0,0,0.0,1.5,6.75,0.0,0,0,0.391304347826,1.75,11.5,11.5
PTEXT,4,0,0.0,0,0.0,1.5,6.75,0.0,0,0,0.391304347826,1.75,11.5,11.5
PTEXT,4,0,0.0,0,0.0,1.5,6.75,0.0,0,0,0.391304347826,1.75,11.5,11.5
PTEXT,6,0,0.0,0,0.0,1.0,4.47222222222,0.333333333333,0,0,0.240963855422,1.5,13.8333333333,13.6666666667
PTEXT,6,0,0.0,0,0.0,1.0,4.47222222222,0.333333333333,0,0,0.240963855422,1.5,13.8333333333,13.6666666667
PTEXT,6,0,0.0,0,0.0,1.0,4.47222222222,0.333333333333,0,0,0.240963855422,1.5,13.8333333333,13.6666666667
PTEXT,6,0,0.0,0,0.0,1.0,4.47222222222,0.333333333333,0,0,0.240963855422,1.5,13.8333333333,13.6666666667
PTEXT,6,0,0.0,0,0.0,1.0,4.47222222222,0.333333333333,0,0,0.240963855422,1.5,13.8333333333,13.6666666667
PTEXT,6,0,0.0,0,0.0,1.0,4.47222222222,0.333333333333,0,0,0.240963855422,1.5,13.8333333333,13.6666666667
PTEXT,3,0,0.0,0,0.0,0.666666666667,12.6666666667,0.333333333333,0,0,0.277777777778,2.0,12.0,12.6666666667
PTEXT,3,0,0.0,0,0.0,0.666666666667,12.6666666667,0.333333333333,0,0,0.277777777778,2.0,12.0,12.6666666667
PTEXT,3,0,0.0,0,0.0,0.666666666667,12.6666666667,0.333333333333,0,0,0.277777777778,2.0,12.0,12.6666666667
PTEXT,4,0,0.0,0,0.0,1.5,23.1875,0.25,2,0,0.326530612245,1.75,12.25,12.25
PTEXT,4,0,0.0,0,0.0,1.5,23.1875,0.25,2,0,0.326530612245,1.75,12.25,12.25
PTEXT,4,0,0.0,0,0.0,1.5,23.1875,0.25,2,0,0.326530612245,1.75,12.25,12.25
PTEXT,4,0,0.0,0,0.0,1.5,23.1875,0.25,2,0,0.326530612245,1.75,12.25,12.25
PTEXT,6,0,0.0,0,0.0,0.833333333333,5.88888888889,0.333333333333,0,0,0.294117647059,1.66666666667,11.3333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.833333333333,5.88888888889,0.333333333333,0,0,0.294117647059,1.66666666667,11.3333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.833333333333,5.88888888889,0.333333333333,0,0,0.294117647059,1.66666666667,11.3333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.833333333333,5.88888888889,0.333333333333,0,0,0.294117647059,1.66666666667,11.3333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.833333333333,5.88888888889,0.333333333333,0,0,0.294117647059,1.66666666667,11.3333333333,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.833333333333,5.88888888889,0.333333333333,0,0,0.294117647059,1.66666666667,11.3333333333,11.1666666667
SIG,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,2.0,1.0
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
NNHEAD,13,6,0.0,0,0.0,1.07692307692,3.75147928994,0.0,0,0,0.83606557377,1.0,4.69230769231,3.76923076923
HEADL,1,0,0.0,0,1.0,8.0,0.0,0.0,0,0,0.636363636364,9.0,11.0,18.0
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
TABLE,18,0,0.0,0,1.0,12.8333333333,46.9783950617,0.0555555555556,3,0,0.51497005988,1.88888888889,9.27777777778,58.1111111111
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
ITEM,12,0,0.0,0,0.0,2.5,12.7222222222,0.333333333333,6,0,0.578947368421,2.75,12.6666666667,15.75
PTEXT,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.625,1.0,8.0,7.0
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
NNHEAD,14,5,0.0,0,0.0,1.5,4.51530612245,0.0714285714286,0,0,0.907692307692,1.0,4.64285714286,3.64285714286
QUOTED,6,0,0.833333333333,0,0.0,1.5,15.5833333333,0.166666666667,1,0,0.421052631579,1.0,9.5,9.16666666667
QUOTED,6,0,0.833333333333,0,0.0,1.5,15.5833333333,0.166666666667,1,0,0.421052631579,1.0,9.5,9.16666666667
QUOTED,6,0,0.833333333333,0,0.0,1.5,15.5833333333,0.166666666667,1,0,0.421052631579,1.0,9.5,9.16666666667
QUOTED,6,0,0.833333333333,0,0.0,1.5,15.5833333333,0.166666666667,1,0,0.421052631579,1.0,9.5,9.16666666667
QUOTED,6,0,0.833333333333,0,0.0,1.5,15.5833333333,0.166666666667,1,0,0.421052631579,1.0,9.5,9.16666666667
QUOTED,6,0,0.833333333333,0,0.0,1.5,15.5833333333,0.166666666667,1,0,0.421052631579,1.0,9.5,9.16666666667
PTEXT,3,0,0.0,0,0.0,0.333333333333,2.88888888889,0.0,0,0,0.27027027027,1.0,12.3333333333,12.0
PTEXT,3,0,0.0,0,0.0,0.333333333333,2.88888888889,0.0,0,0,0.27027027027,1.0,12.3333333333,12.0
PTEXT,3,0,0.0,0,0.0,0.333333333333,2.88888888889,0.0,0,0,0.27027027027,1.0,12.3333333333,12.0
PTEXT,2,0,0.0,0,0.0,0.0,0.0,0.5,0,0,0.375,1.0,12.0,11.5
PTEXT,2,0,0.0,0,0.0,0.0,0.0,0.5,0,0,0.375,1.0,12.0,11.5
QUOTED,6,0,1.0,0,0.0,1.0,4.66666666667,0.333333333333,1,0,0.238095238095,1.0,14.0,13.6666666667
QUOTED,6,0,1.0,0,0.0,1.0,4.66666666667,0.333333333333,1,0,0.238095238095,1.0,14.0,13.6666666667
QUOTED,6,0,1.0,0,0.0,1.0,4.66666666667,0.333333333333,1,0,0.238095238095,1.0,14.0,13.6666666667
QUOTED,6,0,1.0,0,0.0,1.0,4.66666666667,0.333333333333,1,0,0.238095238095,1.0,14.0,13.6666666667
QUOTED,6,0,1.0,0,0.0,1.0,4.66666666667,0.333333333333,1,0,0.238095238095,1.0,14.0,13.6666666667
QUOTED,6,0,1.0,0,0.0,1.0,4.66666666667,0.333333333333,1,0,0.238095238095,1.0,14.0,13.6666666667
PTEXT,4,0,0.0,0,0.0,0.5,7.6875,0.0,0,0,0.340425531915,1.0,11.75,11.0
PTEXT,4,0,0.0,0,0.0,0.5,7.6875,0.0,0,0,0.340425531915,1.0,11.75,11.0
PTEXT,4,0,0.0,0,0.0,0.5,7.6875,0.0,0,0,0.340425531915,1.0,11.75,11.0
PTEXT,4,0,0.0,0,0.0,0.5,7.6875,0.0,0,0,0.340425531915,1.0,11.75,11.0
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
PTEXT,8,0,0.0,0,0.0,1.375,1.734375,0.5,0,0,0.317757009346,1.0,13.375,13.125
QUOTED,6,0,1.0,0,0.0,0.833333333333,7.58333333333,0.333333333333,1,0,0.289855072464,1.0,11.5,11.1666666667
QUOTED,6,0,1.0,0,0.0,0.833333333333,7.58333333333,0.333333333333,1,0,0.289855072464,1.0,11.5,11.1666666667
QUOTED,6,0,1.0,0,0.0,0.833333333333,7.58333333333,0.333333333333,1,0,0.289855072464,1.0,11.5,11.1666666667
QUOTED,6,0,1.0,0,0.0,0.833333333333,7.58333333333,0.333333333333,1,0,0.289855072464,1.0,11.5,11.1666666667
QUOTED,6,0,1.0,0,0.0,0.833333333333,7.58333333333,0.333333333333,1,0,0.289855072464,1.0,11.5,11.1666666667
QUOTED,6,0,1.0,0,0.0,0.833333333333,7.58333333333,0.333333333333,1,0,0.289855072464,1.0,11.5,11.1666666667
PTEXT,6,0,0.0,0,0.0,0.5,0.888888888889,0.333333333333,0,0,0.2625,1.0,13.3333333333,13.0
PTEXT,6,0,0.0,0,0.0,0.5,0.888888888889,0.333333333333,0,0,0.2625,1.0,13.3333333333,13.0
PTEXT,6,0,0.0,0,0.0,0.5,0.888888888889,0.333333333333,0,0,0.2625,1.0,13.3333333333,13.0
PTEXT,6,0,0.0,0,0.0,0.5,0.888888888889,0.333333333333,0,0,0.2625,1.0,13.3333333333,13.0
PTEXT,6,0,0.0,0,0.0,0.5,0.888888888889,0.333333333333,0,0,0.2625,1.0,13.3333333333,13.0
PTEXT,6,0,0.0,0,0.0,0.5,0.888888888889,0.333333333333,0,0,0.2625,1.0,13.3333333333,13.0
SIG,1,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,2.0,1.0
PTEXT,2,0,0.0,0,0.0,2.0,20.25,0.0,1,0,0.470588235294,1.0,8.5,8.0
PTEXT,2,0,0.0,0,0.0,2.0,20.25,0.0,1,0,0.470588235294,1.0,8.5,8.0
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
NNHEAD,13,5,0.0,0,0.0,0.538461538462,3.44378698225,0.0,0,0,0.885245901639,1.0,4.69230769231,3.69230769231
QUOTED,2,0,1.0,0,0.0,1.0,4.0,0.5,1,0,0.642857142857,1.0,7.0,6.0
QUOTED,2,0,1.0,0,0.0,1.0,4.0,0.5,1,0,0.642857142857,1.0,7.0,6.0
QUOTED,1,0,1.0,0,0.0,2.0,0.0,0.0,1,0,0.25,1.0,12.0,11.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,8,0,1.0,0,0.0,1.75,0.484375,0.125,8,0,0.345794392523,1.0,13.375,13.0
QUOTED,4,0,1.0,0,0.0,0.25,5.1875,0.25,4,0,0.301886792453,1.0,13.25,12.5
QUOTED,4,0,1.0,0,0.0,0.25,5.1875,0.25,4,0,0.301886792453,1.0,13.25,12.5
QUOTED,4,0,1.0,0,0.0,0.25,5.1875,0.25,4,0,0.301886792453,1.0,13.25,12.5
QUOTED,4,0,1.0,0,0.0,0.25,5.1875,0.25,4,0,0.301886792453,1.0,13.25,12.5
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
PTEXT,10,0,0.0,0,0.0,0.2,0.81,0.2,0,0,0.452554744526,1.0,13.7,13.2
SIG,4,0,0.0,0,0.75,1.0,4.6875,0.0,1,0,0.923076923077,7.75,3.25,10.25
SIG,4,0,0.0,0,0.75,1.0,4.6875,0.0,1,0,0.923076923077,7.75,3.25,10.25
SIG,4,0,0.0,0,0.75,1.0,4.6875,0.0,1,0,0.923076923077,7.75,3.25,10.25
SIG,4,0,0.0,0,0.75,1.0,4.6875,0.0,1,0,0.923076923077,7.75,3.25,10.25
NNHEAD,13,5,0.0,0,0.0,0.692307692308,6.59171597633,0.0769230769231,0,0,0.904761904762,1.0,4.84615384615,3.84615384615
NNHEAD,13,5,0.0,0,0.0,0.692307692308,6.59171597633,0.0769230769231,0,0,0.904761904762,1.0,4.84615384615,3.84615384615
